hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
0,ewaste,train\PCB\pcb_209.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_209.jpg,ewaste,train\PCB\pcb_228.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_228.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\icons-led-lamps-types-fluorescent-filament-halogen-diode-and-other-632016899 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\icons-led-lamps-types-fluorescent-filament-halogen-diode-and-other-632016899 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\icons-led-lamps-types-fluorescent-filament-halogen-diode-and-other-632016899.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\icons-led-lamps-types-fluorescent-filament-halogen-diode-and-other-632016899.jpg
2,trashnet,paper\paper459.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper459.jpg,trashnet,paper\paper466.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper466.jpg
0,ewaste,train\PCB\pcb_110.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_110.jpg,ewaste,train\PCB\pcb_155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_155.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Electronic-waste-1 - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1 - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\Electronic-waste-1.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1.png
6,ewaste,train\Battery\battery_171.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_171.jpg,ewaste,train\Battery\battery_237.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_237.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\box1-img - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\box1-img - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\box1-img.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\box1-img.png
0,ewaste,train\Player\Player_21.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_21.jpg,ewaste,train\Player\Player_60.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_60.jpg
0,ewaste,train\Player\Player_125.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_125.jpg,ewaste,train\Player\Player_170.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_170.jpg
6,realwaste,Metal\Metal_223.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_223.jpg,realwaste,Metal\Metal_381.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_381.jpg
4,realwaste,Food Organics\Food Organics_81.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_81.jpg,realwaste,Food Organics\Food Organics_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_82.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\s-devices-and-used-electronic-components-intended-for-waste-disposal-2F3X0P0.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\cfl_app - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cfl_app - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\cfl_app.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cfl_app.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\sddefault - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\sddefault - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\sddefault.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\sddefault.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\3283392878_d023c2ef93 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\3283392878_d023c2ef93 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\3283392878_d023c2ef93.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\3283392878_d023c2ef93.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\eWaste - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\eWaste - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\eWaste.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\eWaste.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\CFL - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\CFL - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\CFL.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\CFL.jpg
0,phenomsg,Organic\Organic\food_scraps\content13101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\content13101.jpg,phenomsg,Organic\Organic\kitchen_waste\content13101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\content13101.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Avv5bVd22NhcKDUGMWzvNW.jpg
4,trashnet,paper\paper457.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper457.jpg,trashnet,paper\paper553.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper553.jpg
0,ewaste,train\Player\Player_289.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_289.jpg,ewaste,val\Player\Player_146.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_146.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling.png
0,ewaste,train\PCB\pcb_173.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_173.jpg,ewaste,train\PCB\pcb_194.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_194.jpg
0,ewaste,train\Printer\Printer_59.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_59.jpg,ewaste,train\Printer\Printer_60.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_60.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974.jpg
0,phenomsg,Non-Recyclable\Non-Recyclable\platics_bags_wrappers\garbage-1260833_1280.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\platics_bags_wrappers\garbage-1260833_1280.jpg,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\garbage-1260833_1280.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\garbage-1260833_1280.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Compact_fluorescent_light_bulb_with_GU24_connector.png
0,phenomsg,Hazardous\Hazardous\e-waste\20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,phenomsg,Hazardous\Hazardous\e-waste\20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e.jpeg
0,phenomsg,Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\_elektroschrott_hardware_kp_1200_a97c5f3517_8f5684198f6489c7d84856d3efe3ad10.jpg
6,realwaste,Plastic\Plastic_234.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_234.jpg,realwaste,Textile Trash\Textile Trash_213.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_213.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\1200px-Energiesparlampe_01_retouched - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1200px-Energiesparlampe_01_retouched - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched - Copy.jpg
4,trashnet,paper\paper180.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper180.jpg,trashnet,paper\paper284.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper284.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Electronic-waste2-scaled - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste2-scaled - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Electronic-waste2-scaled.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste2-scaled.jpg
2,ewaste,val\Television\Television_277.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Television\Television_277.jpg,ewaste,val\Television\Television_286.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Television\Television_286.jpg
6,trashnet,plastic\plastic131.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic131.jpg,trashnet,trash\trash127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash127.jpg
6,ewaste,train\Mobile\Mobile_244.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_244.jpg,ewaste,train\Mobile\Mobile_246.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_246.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\LED20vs20Fluorescent20Image20202120Blog20Sized - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\LED20vs20Fluorescent20Image20202120Blog20Sized - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\LED20vs20Fluorescent20Image20202120Blog20Sized.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\LED20vs20Fluorescent20Image20202120Blog20Sized.png
0,phenomsg,Organic\Organic\egg_shells\White-Eggshells-On-a-Wooden-Surface.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\White-Eggshells-On-a-Wooden-Surface.jpg,phenomsg,Organic\Organic\egg_shells\egg-shells-1622966061-5849297.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\egg-shells-1622966061-5849297.jpeg
0,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\eom212107-gra-0001-m.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\eom212107-gra-0001-m.jpg,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\eom212107-toc-0001-m.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\eom212107-toc-0001-m.jpg
2,ewaste,test\Mobile\Mobile_259.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Mobile\Mobile_259.jpg,ewaste,test\Mobile\Mobile_260.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Mobile\Mobile_260.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\61DVdFF9f-L - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\61DVdFF9f-L - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\61DVdFF9f-L.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\61DVdFF9f-L.jpg
0,phenomsg,Recyclable\Recyclable\plastic_bottles\4212d915183728270996d833a9ec3a2d--soda-bottle-crafts-soda-bottles.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\plastic_bottles\4212d915183728270996d833a9ec3a2d--soda-bottle-crafts-soda-bottles.jpg,phenomsg,Recyclable\Recyclable\plastic_bottles\4212d915183728270996d833a9ec3a2d.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\plastic_bottles\4212d915183728270996d833a9ec3a2d.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK.jpg
0,ewaste,train\Mouse\Mouse_213.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_213.jpg,ewaste,val\Mouse\Mouse_189.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_189.jpg
0,phenomsg,Organic\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg,phenomsg,Organic\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg
2,trashnet,paper\paper522.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper522.jpg,trashnet,paper\paper534.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper534.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\file-20200709-58-1grgzv5 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\file-20200709-58-1grgzv5 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\file-20200709-58-1grgzv5.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\file-20200709-58-1grgzv5.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\archives-ewaste-one_one.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\archives-ewaste-one_one.jpg
0,ewaste,train\PCB\pcb_156.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_156.jpg,ewaste,train\PCB\pcb_161.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_161.jpg
2,trashnet,paper\paper314.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper314.jpg,trashnet,paper\paper53.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper53.jpg
2,ewaste,train\Player\Player_262.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_262.jpg,ewaste,train\Player\Player_29.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_29.jpg
0,ewaste,train\Player\Player_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_82.jpg,ewaste,val\Player\Player_37.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_37.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e-waste-electronic-waste-recycling-and-management.jpg
2,ewaste,train\Mobile\Mobile_215.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_215.jpg,ewaste,train\Mobile\Mobile_217.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_217.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b.jpg
6,realwaste,Metal\Metal_435.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_435.jpg,realwaste,Plastic\Plastic_100.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_100.jpg
0,ewaste,train\Microwave\Microwave_179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Microwave\Microwave_179.jpg,ewaste,train\Microwave\Microwave_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Microwave\Microwave_218.jpg
0,ewaste,train\PCB\pcb_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_82.jpg,ewaste,val\PCB\pcb_34.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\PCB\pcb_34.jpg
0,phenomsg,Recyclable\Recyclable\plastic_bottles\drip-feeder-338x600.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\plastic_bottles\drip-feeder-338x600.jpg,phenomsg,Recyclable\Recyclable\plastic_bottles\drip-feeder-e1517492065644.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\plastic_bottles\drip-feeder-e1517492065644.jpg
