hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
10,realwaste,Food Organics\Food Organics_141.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_141.jpg,realwaste,Metal\Metal_242.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_242.jpg
10,realwaste,Food Organics\Food Organics_104.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_104.jpg,realwaste,Food Organics\Food Organics_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_150.jpg
10,ewaste,train\Mouse\Mouse_143.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_143.jpg,realwaste,Plastic\Plastic_137.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_137.jpg
8,realwaste,Glass\Glass_337.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_337.jpg,realwaste,Plastic\Plastic_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_56.jpg
10,phenomsg,Organic\Organic\food_scraps\0.32790600_1489483849_food-loss.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\0.32790600_1489483849_food-loss.jpg,realwaste,Glass\Glass_314.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_314.jpg
10,realwaste,Plastic\Plastic_79.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_79.jpg,trashnet,plastic\plastic26.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic26.jpg
10,realwaste,Metal\Metal_349.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_349.jpg,realwaste,Metal\Metal_371.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_371.jpg
8,realwaste,Metal\Metal_484.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_484.jpg,trashnet,cardboard\cardboard217.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard217.jpg
10,realwaste,Paper\Paper_133.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_133.jpg,realwaste,Paper\Paper_99.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_99.jpg
10,realwaste,Plastic\Plastic_420.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_420.jpg,trashnet,glass\glass325.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass325.jpg
10,ewaste,train\Washing Machine\Washing_Machine_19.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_19.jpg,trashnet,metal\metal159.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal159.jpg
10,realwaste,Plastic\Plastic_216.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_216.jpg,realwaste,Plastic\Plastic_231.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_231.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_398.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_398.jpg,realwaste,Plastic\Plastic_109.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_109.jpg
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_201.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_98.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_98.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,realwaste,Textile Trash\Textile Trash_293.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_293.jpg
10,realwaste,Plastic\Plastic_255.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_255.jpg,trashnet,paper\paper11.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper11.jpg
8,realwaste,Metal\Metal_326.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_326.jpg,realwaste,Plastic\Plastic_229.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_229.jpg
10,realwaste,Food Organics\Food Organics_367.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_367.jpg,realwaste,Food Organics\Food Organics_369.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_369.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_119.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_119.jpg,realwaste,Plastic\Plastic_634.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_634.jpg
10,ewaste,train\Washing Machine\Washing_Machine_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_30.jpg,realwaste,Plastic\Plastic_121.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_121.jpg
10,realwaste,Metal\Metal_719.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_719.jpg,realwaste,Metal\Metal_744.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_744.jpg
8,trashnet,metal\metal210.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal210.jpg,trashnet,plastic\plastic76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic76.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,realwaste,Plastic\Plastic_234.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_234.jpg
10,trashnet,plastic\plastic266.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic266.jpg,trashnet,trash\trash122.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash122.jpg
10,realwaste,Plastic\Plastic_186.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_186.jpg,realwaste,Plastic\Plastic_763.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_763.jpg
8,ewaste,test\Washing Machine\Washing_Machine_264.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_264.jpg,realwaste,Glass\Glass_30.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_30.jpg
10,ewaste,train\Microwave\Microwave_197.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Microwave\Microwave_197.jpg,ewaste,train\Microwave\Microwave_76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Microwave\Microwave_76.jpg
10,ewaste,train\Battery\battery_114.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_114.jpg,ewaste,train\Player\Player_244.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_244.jpg
10,realwaste,Plastic\Plastic_856.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_856.jpg,trashnet,glass\glass217.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass217.jpg
10,realwaste,Glass\Glass_307.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_307.jpg,trashnet,metal\metal166.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal166.jpg
10,realwaste,Textile Trash\Textile Trash_63.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_63.jpg,trashnet,glass\glass236.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass236.jpg
10,realwaste,Plastic\Plastic_120.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_120.jpg,realwaste,Plastic\Plastic_763.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_763.jpg
10,ewaste,train\PCB\pcb_50.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_50.jpg,trashnet,glass\glass229.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass229.jpg
10,ewaste,train\Washing Machine\Washing_Machine_9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_9.jpg,trashnet,metal\metal152.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal152.jpg
10,realwaste,Cardboard\Cardboard_420.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_420.jpg,trashnet,paper\paper517.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper517.jpg
10,ewaste,train\Battery\battery_263.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_263.jpg,trashnet,plastic\plastic10.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic10.jpg
8,ewaste,train\Player\Player_10.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_10.jpg,ewaste,train\Printer\Printer_132.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_132.jpg
10,realwaste,Metal\Metal_705.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_705.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_250.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_250.jpg
10,trashnet,glass\glass166.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass166.jpg,trashnet,paper\paper128.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper128.jpg
10,realwaste,Metal\Metal_643.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_643.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg
10,realwaste,Metal\Metal_22.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_22.jpg,realwaste,Plastic\Plastic_110.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_110.jpg
8,realwaste,Metal\Metal_127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_127.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg
10,ewaste,train\Washing Machine\Washing_Machine_159.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_159.jpg,ewaste,train\Washing Machine\Washing_Machine_9.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_9.jpg
10,realwaste,Metal\Metal_238.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_238.jpg,realwaste,Plastic\Plastic_123.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_123.jpg
8,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg,trashnet,metal\metal6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal6.jpg
10,realwaste,Metal\Metal_373.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_373.jpg,trashnet,glass\glass486.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass486.jpg
10,realwaste,Metal\Metal_655.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_655.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_141.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_141.jpg
10,realwaste,Paper\Paper_305.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_305.jpg,realwaste,Textile Trash\Textile Trash_129.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_129.jpg
8,ewaste,test\Battery\battery_4.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Battery\battery_4.jpg,ewaste,val\Keyboard\Keyboard_239.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Keyboard\Keyboard_239.jpg
10,realwaste,Plastic\Plastic_258.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_258.jpg,realwaste,Plastic\Plastic_72.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_72.jpg
10,realwaste,Glass\Glass_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_157.jpg,realwaste,Plastic\Plastic_808.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_808.jpg
8,realwaste,Metal\Metal_702.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_702.jpg,trashnet,glass\glass6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass6.jpg
10,realwaste,Cardboard\Cardboard_134.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_134.jpg,realwaste,Paper\Paper_258.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_258.jpg
10,ewaste,test\Microwave\Microwave_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Microwave\Microwave_294.jpg,ewaste,train\Keyboard\Keyboard_219.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_219.jpg
10,ewaste,train\Mouse\Mouse_74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_74.jpg,ewaste,val\Mouse\Mouse_118.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_118.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_305.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_305.jpg,trashnet,metal\metal344.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal344.jpg
8,ewaste,train\Keyboard\Keyboard_85.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_85.jpg,ewaste,val\Keyboard\Keyboard_239.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Keyboard\Keyboard_239.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_227.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_227.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_98.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_98.jpg
8,ewaste,train\Battery\battery_237.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_237.jpg,ewaste,train\Battery\battery_46.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_46.jpg
10,realwaste,Plastic\Plastic_352.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_352.jpg,trashnet,glass\glass281.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass281.jpg
10,realwaste,Glass\Glass_185.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_185.jpg,realwaste,Glass\Glass_229.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_229.jpg
10,realwaste,Metal\Metal_229.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_229.jpg,realwaste,Plastic\Plastic_208.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_208.jpg
8,realwaste,Plastic\Plastic_246.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_246.jpg,realwaste,Plastic\Plastic_784.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_784.jpg
8,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
8,realwaste,Metal\Metal_179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_179.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_478.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_478.jpg
8,realwaste,Plastic\Plastic_12.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_12.jpg,trashnet,glass\glass409.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass409.jpg
10,realwaste,Metal\Metal_755.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_755.jpg,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg
10,realwaste,Metal\Metal_702.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_702.jpg,trashnet,glass\glass96.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass96.jpg
10,ewaste,train\Microwave\Microwave_76.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Microwave\Microwave_76.jpg,trashnet,paper\paper299.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper299.jpg
8,realwaste,Plastic\Plastic_202.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_202.jpg,trashnet,metal\metal160.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal160.jpg
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_227.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_227.jpg,trashnet,trash\trash130.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash130.jpg
10,realwaste,Glass\Glass_370.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_370.jpg,trashnet,trash\trash118.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash118.jpg
10,ewaste,train\Washing Machine\Washing_Machine_159.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Washing Machine\Washing_Machine_159.jpg,realwaste,Plastic\Plastic_216.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_216.jpg
10,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg,trashnet,metal\metal152.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal152.jpg
10,realwaste,Metal\Metal_542.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_542.jpg,realwaste,Plastic\Plastic_688.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_688.jpg
10,ewaste,test\Player\Player_24.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Player\Player_24.jpg,realwaste,Plastic\Plastic_33.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_33.jpg
8,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg
10,realwaste,Plastic\Plastic_791.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_791.jpg,realwaste,Plastic\Plastic_792.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_792.jpg
8,ewaste,train\Player\Player_127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_127.jpg,ewaste,train\Player\Player_173.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_173.jpg
10,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
8,ewaste,train\Battery\battery_167.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_167.jpg,realwaste,Vegetation\Vegetation_317.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_317.jpg
8,realwaste,Food Organics\Food Organics_398.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_398.jpg,realwaste,Plastic\Plastic_624.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_624.jpg
8,phenomsg,Hazardous\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,realwaste,Plastic\Plastic_235.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_235.jpg
10,realwaste,Plastic\Plastic_786.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_786.jpg,trashnet,glass\glass13.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass13.jpg
8,realwaste,Food Organics\Food Organics_78.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_78.jpg,trashnet,paper\paper226.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper226.jpg
8,realwaste,Food Organics\Food Organics_73.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_73.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_212.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_212.jpg
10,trashnet,glass\glass135.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass135.jpg,trashnet,glass\glass368.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass368.jpg
10,ewaste,train\Mouse\Mouse_180.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_180.jpg,realwaste,Metal\Metal_400.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_400.jpg
8,realwaste,Food Organics\Food Organics_104.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_104.jpg,trashnet,plastic\plastic136.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic136.jpg
8,realwaste,Metal\Metal_345.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_345.jpg,realwaste,Metal\Metal_414.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_414.jpg
8,realwaste,Miscellaneous Trash\Miscellaneous Trash_404.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_404.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_440.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_440.jpg
