dataset,label,split,path,width,height,aspect_ratio,format,mode,mean_brightness,blur_score,status,issues
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste20Wednesday20-20Waste20Reduction20Week202022 - Copy.png,1200,400,3.0,PNG,RGBA,123.21,1683.58,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste20Wednesday20-20Waste20Reduction20Week202022.png,1200,400,3.0,PNG,RGBA,123.21,1683.58,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1 - Copy.png,1080,1080,1.0,PNG,RGBA,175.41,1489.93,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic-waste-1.png,1080,1080,1.0,PNG,RGBA,175.41,1489.93,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched - Copy.jpg,3745,2667,1.4042,JPEG,RGB,48.47,8.44,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched.jpg,3745,2667,1.4042,JPEG,RGB,48.47,8.44,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Ewaste-1602590536972 - Copy.png,800,400,2.0,PNG,P,156.81,3456.06,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Ewaste-1602590536972.png,800,400,2.0,PNG,P,156.81,3456.06,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-type - Copy.png,1074,1080,0.9944,PNG,RGBA,224.11,374.72,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-type.png,1074,1080,0.9944,PNG,RGBA,224.11,374.72,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Featured-pictures-for-webiste11 - Copy.png,1024,512,2.0,PNG,RGBA,105.3,3732.34,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Featured-pictures-for-webiste11.png,1024,512,2.0,PNG,RGBA,105.3,3732.34,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683 - Copy.jpg,1024,683,1.4993,JPEG,RGB,102.95,43.36,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683.jpg,1024,683,1.4993,JPEG,RGB,102.95,43.36,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent20lights20hero - Copy.png,1024,601,1.7038,PNG,RGBA,130.45,413.99,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent20lights20hero.png,1024,601,1.7038,PNG,RGBA,130.45,413.99,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\FluorescentBulbs - Copy.jpg,500,500,1.0,JPEG,RGB,239.92,62.9,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\FluorescentBulbs.jpg,500,500,1.0,JPEG,RGB,239.92,62.9,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescentlights - Copy.png,714,294,2.4286,PNG,RGBA,190.58,652.59,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescentlights.png,714,294,2.4286,PNG,RGBA,190.58,652.59,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\image31 - Copy.png,1080,1080,1.0,PNG,P,195.88,3660.32,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\image31.png,1080,1080,1.0,PNG,P,195.88,3660.32,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\incandescent-led-cfl - Copy.png,640,382,1.6754,PNG,RGBA,193.07,1161.33,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\incandescent-led-cfl.png,640,382,1.6754,PNG,RGBA,193.07,1161.33,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,400,400,1.0,PNG,P,233.6,357.45,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs.png,400,400,1.0,PNG,P,233.6,357.45,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-fluorescent - Copy.jpg,667,1000,0.667,JPEG,RGB,252.97,26.13,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-fluorescent.jpg,667,1000,0.667,JPEG,RGB,252.97,26.13,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light20bulbs.JPG - Copy.jpg,2789,2108,1.3231,JPEG,RGB,239.24,40.88,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light20bulbs.JPG.jpg,2789,2108,1.3231,JPEG,RGB,239.24,40.88,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulbs - Copy.png,625,449,1.392,PNG,P,240.71,56.49,WARNING,very_bright | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulbs.png,625,449,1.392,PNG,P,240.71,56.49,WARNING,very_bright | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,900,958,0.9395,PNG,P,184.81,2859.98,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png,900,958,0.9395,PNG,P,184.81,2859.98,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341 - Copy.png,1024,341,3.0029,PNG,RGBA,151.02,216.29,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341.png,1024,341,3.0029,PNG,RGBA,151.02,216.29,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490 - Copy.jpg,800,533,1.5009,JPEG,RGB,137.18,43.45,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490.jpg,800,533,1.5009,JPEG,RGB,137.18,43.45,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls - Copy.jpg,1200,675,1.7778,JPEG,RGB,44.84,10.19,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls.jpg,1200,675,1.7778,JPEG,RGB,44.84,10.19,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png,920,1076,0.855,PNG,P,180.11,2085.68,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling.png,920,1076,0.855,PNG,P,180.11,2085.68,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683 - Copy.jpg,1024,683,1.4993,JPEG,RGB,239.58,212.24,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683.jpg,1024,683,1.4993,JPEG,RGB,239.58,212.24,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\post_lighting_waste - Copy.png,2240,1260,1.7778,PNG,RGBA,104.44,461.29,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\post_lighting_waste.png,2240,1260,1.7778,PNG,RGBA,104.44,461.29,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Reciclaje_electronico_categorias_inglC3A9s - Copy.jpg,696,649,1.0724,JPEG,RGB,235.81,11078.87,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\Reciclaje_electronico_categorias_inglC3A9s.jpg,696,649,1.0724,JPEG,RGB,235.81,11078.87,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-e-waste-new-aug-22 - Copy.png,1600,751,2.1305,PNG,RGBA,196.37,2033.22,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-e-waste-new-aug-22.png,1600,751,2.1305,PNG,RGBA,196.37,2033.22,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956 - Copy.png,800,304,2.6316,PNG,P,154.34,1472.63,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956.png,800,304,2.6316,PNG,P,154.34,1472.63,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\set-different-types-light-bulbs-incandescent-compact-fluorescent-lamp_223337-667 - Copy.jpg,418,626,0.6677,JPEG,RGB,239.35,240.92,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\set-different-types-light-bulbs-incandescent-compact-fluorescent-lamp_223337-667.jpg,418,626,0.6677,JPEG,RGB,239.35,240.92,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\shutterstock_29134336 - Copy.jpg,6016,4000,1.504,JPEG,RGB,85.1,25.07,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\shutterstock_29134336.jpg,6016,4000,1.504,JPEG,RGB,85.1,25.07,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\spiral-20-23-watt-cfl-bulbs - Copy.jpg,3177,6008,0.5288,JPEG,RGB,245.72,16.4,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\e-waste\spiral-20-23-watt-cfl-bulbs.jpg,3177,6008,0.5288,JPEG,RGB,245.72,16.4,WARNING,very_bright | possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\006827571_1-ee962a21b5d2673a4c1f0ed05d640bb6.png,791,1024,0.7725,PNG,P,243.32,4978.35,WARNING,very_bright | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\1-s2.0-S2589004221010828-fx1.jpg,375,375,1.0,JPEG,RGB,239.04,4861.03,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\2022-2023-HHW-Flyer-updated2.png,1545,2000,0.7725,PNG,RGBA,182.13,2047.86,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\99-2.1800x1800.png,1800,1800,1.0,PNG,P,193.73,498.23,WARNING,transparency
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\AdobeStock_210581916.jpeg,7800,5200,1.5,JPEG,RGB,143.29,11.09,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\circle-paint-and-solvents-scaled.jpeg,1200,800,1.5,JPEG,RGB,49.96,30.98,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Composition-of-Solvent-borne-Paints.png,562,943,0.596,PNG,P,225.39,11222.5,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\CRL-new-header-pics-14-1024x384.png,1024,384,2.6667,PNG,P,83.44,718.92,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Flow-sheet-for-the-three-stage-paint-stripper-waste-treatment-process.png,850,1292,0.6579,PNG,P,228.31,8052.7,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\household_hazardous_waste_flier.png,562,800,0.7025,PNG,RGBA,210.27,2998.12,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Hydrocarbon-Solvents-used-for-Solvent-Based-Paint-Formulation.png,850,155,5.4839,PNG,P,225.5,10199.63,WARNING,extreme_aspect_ratio | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\JC_Licht_Blog_Water-Based_vs._Solvent-Based_Paints_800x800.png,800,544,1.4706,PNG,RGBA,130.93,1198.25,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\nexus3-paint-cans.png,466,480,0.9708,PNG,RGBA,187.32,133.7,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,1250,500,2.5,JPEG,RGB,242.76,1080.42,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\paint-waste-disposal-e1652382599202.png,300,157,1.9108,PNG,RGBA,114.87,482.17,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\ppe42a14c4_06.png,794,312,2.5449,PNG,RGBA,111.36,8516.19,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Screen-Shot-2022-09-22-at-12.37.23-PM-568x400.png,568,400,1.42,PNG,RGBA,96.07,697.63,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\screenshot-2022-08-03-130744.png,1000,1278,0.7825,PNG,RGBA,144.29,8.43,WARNING,possible_blur | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\shutterstock_40569.jpg,2592,1952,1.3279,JPEG,RGB,227.93,14.21,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Solvent-based-paints-1024x640.jpg,1024,640,1.6,JPEG,RGB,171.51,14.36,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Trex-6.jpg,1024,768,1.3333,JPEG,RGB,102.05,40.89,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\Untitled_design_51.png,1640,924,1.7749,PNG,RGBA,143.22,480.83,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\paints\White-Spirit-1200x1200px.png,1200,1200,1.0,PNG,RGBA,212.95,305.28,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\007243897_1-8f559f97b6cf58ab46d35d17e6771d24.png,725,1024,0.708,PNG,P,243.23,5269.19,WARNING,very_bright | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\007655891_1-545b05bd3c57e9fd46f3f49e371a5673-768x994.png,768,994,0.7726,PNG,P,243.37,2317.2,WARNING,very_bright | non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,1200,1200,1.0,JPEG,RGB,110.48,30.63,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\A-schematic-view-of-the-pesticide-cycle-in-an-ecosystem.png,850,592,1.4358,PNG,P,173.58,949.09,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\agriculture-12-00600-g001.png,2553,2216,1.1521,PNG,RGB,205.36,27.03,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\bioengineering-08-00092-g001.png,3161,1741,1.8156,PNG,RGB,246.59,168.62,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,850,836,1.0167,PNG,P,224.75,5065.06,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,1200,628,1.9108,PNG,RGBA,120.36,362.08,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\fig13.png,900,877,1.0262,PNG,P,166.11,425.05,WARNING,transparency
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\foods-09-01468-ag.png,1840,1019,1.8057,PNG,RGBA,39.22,647.38,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,1200,630,1.9048,PNG,RGBA,188.69,1056.04,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\hpm_0000_0001_0_img0148.jpg,520,425,1.2235,JPEG,L,242.14,1325.16,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\iStockpesticidefield1146x452-824x325.png,824,325,2.5354,PNG,RGBA,84.12,2733.24,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,850,601,1.4143,PNG,P,204.31,1235.18,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides-148331_640.png,363,640,0.5672,PNG,RGBA,189.19,2254.37,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides.png,600,400,1.5,PNG,RGBA,157.77,412.3,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides2.png,1600,900,1.7778,PNG,RGBA,176.97,109.61,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Screen-Shot-2018-05-16-at-7.33.54-PM.png,701,283,2.477,PNG,RGBA,119.81,1395.66,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\spraying-pesticides.jpg,600,600,1.0,JPEG,RGB,117.39,41.21,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\toxics-09-00042-g001.png,2382,2510,0.949,PNG,RGB,236.08,51.87,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Types-of-Presticides-1.png,800,2000,0.4,PNG,P,153.61,954.66,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,976,549,1.7778,JPEG,RGB,121.14,47.56,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Beauty-in-Broken-Things-Hero.jpg,1200,800,1.5,JPEG,RGB,36.68,33.4,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Beer_bottles_2018_G1.jpg,4800,3600,1.3333,JPEG,RGB,155.93,13.12,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\broken20mug.png,320,260,1.2308,PNG,RGBA,43.95,5411.88,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Crushed-ceramic-pots-waste-white-ceramics-24.png,850,479,1.7745,PNG,P,177.24,544.94,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,626,389,1.6093,JPEG,RGB,239.58,1140.25,WARNING,very_bright
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\file-20221102-45064-bw9n55.jpg,1920,1276,1.5047,JPEG,RGB,221.59,36.01,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Glass-Recycling-Process-InContent.png,625,600,1.0417,PNG,P,110.15,2634.06,WARNING,transparency
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\How-to-Dispose-of-Broken-Glass-Shards.png,800,400,2.0,PNG,P,172.07,478.1,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\J-152-019-thumb-1600x900---3890.jpg,1600,900,1.7778,JPEG,RGB,140.02,42.89,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Kintsugi-Card.png,800,600,1.3333,PNG,RGBA,167.06,133.61,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\kintsugi-hero.jpg,700,460,1.5217,JPEG,RGB,163.16,40.74,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\kintsugi-portata.png,750,400,1.875,PNG,P,131.67,224.79,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\kintsugi_2048x2048.jpg,1597,1150,1.3887,JPEG,RGB,148.28,43.19,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\largepreview.png,850,1100,0.7727,PNG,P,233.29,13217.98,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\LZSBWTVMZFLHTBPVKNOIAGPNEY.jpg,5500,3777,1.4562,JPEG,RGB,48.05,18.92,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\nish-gray_glaze2C_gold_lacquer_-_Ethnological_Museum2C_Berlin_-_DSC02061.JPG.jpg,4400,3018,1.4579,JPEG,RGB,152.34,49.85,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\p037kb0l.jpg,1040,1040,1.0,JPEG,RGB,130.6,19.19,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Photo-Waste-Recycled-glass-lifecycle.png,900,479,1.8789,PNG,P,117.07,5294.4,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Recycle-Disposal.png,1200,618,1.9417,PNG,P,210.84,728.54,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\why-does-ceramic-break-glass.jpg,1200,700,1.7143,WEBP,RGB,23.09,2002.41,WARNING,very_dark
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\woman-repairing-broken-pottery-kintsugi-royalty-free-image-1680030784.jpg,3840,2160,1.7778,JPEG,RGB,128.73,33.54,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\1200px-Disposablediaper.JPG.jpg,1200,900,1.3333,JPEG,RGB,123.36,21.12,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\429348994-baby-crawling-away-from-camera-wearing-disposable-diaper.jpg,1000,667,1.4993,JPEG,RGB,212.79,14.85,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\4e2a79e2666c--baby-bum-music-a04902.png,812,1010,0.804,PNG,P,81.82,701.08,WARNING,transparency
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\51zIAjQaiyL.jpg,1500,1500,1.0,JPEG,RGB,244.42,5.01,WARNING,very_bright | possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\8b7d1c_7de73bd317284b49b0872afa1aa3632emv2.png,636,954,0.6667,PNG,RGBA,177.96,2069.25,WARNING,non_rgb_mode
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\baby-diapers2.jpg,1600,1200,1.3333,JPEG,RGB,219.61,5.93,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\Baby2BWith2BDisposable2BDiapers.jpg,1600,1066,1.5009,JPEG,RGB,200.28,30.24,WARNING,possible_blur
